"","DeltaT","Price","Continent","Verb"
"3616",0.652,6.94222624639963,"America","put"
"3617",0.653,6.94733752860994,"America","put"
"3618",0.654,6.9524431730983,"America","put"
"3619",0.655,6.95754319237076,"America","put"
"3620",0.656,6.96263759888631,"America","put"
"3621",0.657,6.96772640505714,"America","put"
"3622",0.658,6.97280962324889,"America","put"
"3623",0.659,6.97788726578095,"America","put"
"3624",0.66,6.9829593449266,"America","put"
"3625",0.661,6.98802587291334,"America","put"
"3626",0.662,6.9930868619231,"America","put"
"3627",0.663,6.99814232409247,"America","put"
"3628",0.664,7.00319227151295,"America","put"
"3629",0.665,7.00823671623119,"America","put"
"3630",0.666,7.0132756702492,"America","put"
"3631",0.667,4.81921401680057,"America","put"
"3632",0.668,4.82259321682609,"America","put"
"3633",0.669,4.82596891443773,"America","put"
"3634",0.67,4.8293411173687,"America","put"
"3635",0.671,4.83270983332355,"America","put"
"3636",0.672,4.83607506997831,"America","put"
"3637",0.673,4.83943683498066,"America","put"
"3638",0.674,4.84279513595008,"America","put"
"3639",0.675,4.84614998047797,"America","put"
"3640",0.676,4.84950137612781,"America","put"
"3641",0.677,4.8528493304353,"America","put"
"3642",0.678,4.85619385090851,"America","put"
"3643",0.679,4.859534945028,"America","put"
"3644",0.68,4.86287262024702,"America","put"
"3645",0.681,4.86620688399157,"America","put"
"3646",0.682,4.86953774366058,"America","put"
"3647",0.683,4.87286520662608,"America","put"
"3648",0.684,4.87618928023326,"America","put"
"3649",0.685,4.8795099718007,"America","put"
"3650",0.686,4.88282728862042,"America","put"
"3651",0.687,4.88614123795806,"America","put"
"3652",0.688,4.88945182705301,"America","put"
"3653",0.689,4.89275906311855,"America","put"
"3654",0.69,4.89606295334194,"America","put"
"3655",0.691,4.89936350488464,"America","put"
"3656",0.692,4.90266072488231,"America","put"
"3657",0.693,4.90595462044506,"America","put"
"3658",0.694,4.90924519865753,"America","put"
"3659",0.695,4.91253246657902,"America","put"
"3660",0.696,4.91581643124359,"America","put"
"3661",0.697,4.91909709966024,"America","put"
"3662",0.698,4.922374478813,"America","put"
"3663",0.699,4.92564857566108,"America","put"
"3664",0.7,4.92891939713896,"America","put"
"3665",0.701,4.93218695015652,"America","put"
"3666",0.702,4.93545124159921,"America","put"
"3667",0.703,4.93871227832809,"America","put"
"3668",0.704,4.94197006718005,"America","put"
"3669",0.705,4.94522461496782,"America","put"
"3670",0.706,4.94847592848019,"America","put"
"3671",0.707,4.95172401448205,"America","put"
"3672",0.708,4.95496887971457,"America","put"
"3673",0.709,4.95821053089526,"America","put"
"3674",0.71,4.96144897471815,"America","put"
"3675",0.711,4.96468421785382,"America","put"
"3676",0.712,4.96791626694963,"America","put"
"3677",0.713,4.97114512862972,"America","put"
"3678",0.714,4.97437080949517,"America","put"
"3679",0.715,4.97759331612417,"America","put"
"3680",0.716,4.980812655072,"America","put"
"3681",0.717,4.9840288328713,"America","put"
"3682",0.718,4.98724185603202,"America","put"
"3683",0.719,4.99045173104167,"America","put"
"3684",0.72,4.99365846436534,"America","put"
"3685",0.721,4.99686206244584,"America","put"
"3686",0.722,5.0000625317038,"America","put"
"3687",0.723,5.00325987853779,"America","put"
"3688",0.724,5.00645410932443,"America","put"
"3689",0.725,5.00964523041845,"America","put"
"3690",0.726,5.01283324815286,"America","put"
"3691",0.727,5.01601816883901,"America","put"
"3692",0.728,5.0191999987667,"America","put"
"3693",0.729,5.02237874420432,"America","put"
"3694",0.73,5.02555441139889,"America","put"
"3695",0.731,5.0287270065762,"America","put"
"3696",0.732,5.03189653594093,"America","put"
"3697",0.733,5.03506300567672,"America","put"
"3698",0.734,5.03822642194625,"America","put"
"3699",0.735,5.04138679089141,"America","put"
"3700",0.736,5.0445441186333,"America","put"
"3701",0.737,5.04769841127245,"America","put"
"3702",0.738,5.05084967488879,"America","put"
"3703",0.739,5.05399791554187,"America","put"
"3704",0.74,5.05714313927083,"America","put"
"3705",0.741,5.06028535209461,"America","put"
"3706",0.742,5.06342456001197,"America","put"
"3707",0.743,5.06656076900164,"America","put"
"3708",0.744,5.06969398502235,"America","put"
"3709",0.745,5.07282421401298,"America","put"
"3710",0.746,5.07595146189262,"America","put"
"3711",0.747,5.0790757345607,"America","put"
"3712",0.748,5.08219703789703,"America","put"
"3713",0.749,5.08531537776193,"America","put"
"3714",0.75,5.0884307599963,"America","put"
"3715",0.751,5.09154319042171,"America","put"
"3716",0.752,5.09465267484054,"America","put"
"3717",0.753,5.09775921903599,"America","put"
"3718",0.754,5.10086282877221,"America","put"
"3719",0.755,5.10396350979441,"America","put"
"3720",0.756,5.10706126782889,"America","put"
"3721",0.757,5.11015610858316,"America","put"
"3722",0.758,5.11324803774608,"America","put"
"3723",0.759,5.11633706098781,"America","put"
"3724",0.76,5.11942318396004,"America","put"
"3725",0.761,5.122506412296,"America","put"
"3726",0.762,5.12558675161053,"America","put"
"3727",0.763,5.12866420750023,"America","put"
"3728",0.764,5.13173878554346,"America","put"
"3729",0.765,5.13481049130052,"America","put"
"3730",0.766,5.13787933031364,"America","put"
"3731",0.767,5.14094530810712,"America","put"
"3732",0.768,5.14400843018739,"America","put"
"3733",0.769,5.1470687020431,"America","put"
"3734",0.77,5.15012612914518,"America","put"
"3735",0.771,5.15318071694697,"America","put"
"3736",0.772,5.15623247088422,"America","put"
"3737",0.773,5.15928139637526,"America","put"
"3738",0.774,5.162327498821,"America","put"
"3739",0.775,5.16537078360506,"America","put"
"3740",0.776,5.16841125609384,"America","put"
"3741",0.777,5.17144892163655,"America","put"
"3742",0.778,5.17448378556537,"America","put"
"3743",0.779,5.17751585319544,"America","put"
"3744",0.78,5.18054512982502,"America","put"
"3745",0.781,5.18357162073548,"America","put"
"3746",0.782,5.18659533119145,"America","put"
"3747",0.783,5.18961626644085,"America","put"
"3748",0.784,5.19263443171498,"America","put"
"3749",0.785,5.19564983222858,"America","put"
"3750",0.786,5.19866247317994,"America","put"
"3751",0.787,5.20167235975092,"America","put"
"3752",0.788,5.20467949710708,"America","put"
"3753",0.789,5.20768389039771,"America","put"
"3754",0.79,5.21068554475588,"America","put"
"3755",0.791,5.21368446529862,"America","put"
"3756",0.792,5.21668065712684,"America","put"
"3757",0.793,5.21967412532553,"America","put"
"3758",0.794,5.22266487496376,"America","put"
"3759",0.795,5.22565291109477,"America","put"
"3760",0.796,5.22863823875605,"America","put"
"3761",0.797,5.23162086296936,"America","put"
"3762",0.798,5.23460078874088,"America","put"
"3763",0.799,5.2375780210612,"America","put"
"3764",0.8,5.24055256490544,"America","put"
"3765",0.801,5.24352442523329,"America","put"
"3766",0.802,5.2464936069891,"America","put"
"3767",0.803,5.2494601151019,"America","put"
"3768",0.804,5.25242395448555,"America","put"
"3769",0.805,5.25538513003871,"America","put"
"3770",0.806,5.25834364664497,"America","put"
"3771",0.807,5.26129950917289,"America","put"
"3772",0.808,5.26425272247609,"America","put"
"3773",0.809,5.26720329139326,"America","put"
"3774",0.81,5.2701512207483,"America","put"
"3775",0.811,5.27309651535032,"America","put"
"3776",0.812,5.27603917999373,"America","put"
"3777",0.813,5.2789792194583,"America","put"
"3778",0.814,5.28191663850922,"America","put"
"3779",0.815,5.28485144189719,"America","put"
"3780",0.816,5.28778363435843,"America","put"
"3781",0.817,5.29071322061477,"America","put"
"3782",0.818,5.29364020537373,"America","put"
"3783",0.819,5.29656459332854,"America","put"
"3784",0.82,5.29948638915827,"America","put"
"3785",0.821,5.30240559752776,"America","put"
"3786",0.822,5.30532222308783,"America","put"
"3787",0.823,5.30823627047527,"America","put"
"3788",0.824,5.31114774431287,"America","put"
"3789",0.825,5.31405664920953,"America","put"
"3790",0.826,5.3169629897603,"America","put"
"3791",0.827,5.31986677054645,"America","put"
"3792",0.828,5.32276799613549,"America","put"
"3793",0.829,5.32566667108126,"America","put"
"3794",0.83,5.32856279992402,"America","put"
"3795",0.831,5.33145638719042,"America","put"
"3796",0.832,5.33434743739364,"America","put"
"3797",0.833,5.33723595503339,"America","put"
"3798",0.834,5.34012194459601,"America","put"
"3799",0.835,5.34300541055449,"America","put"
"3800",0.836,5.34588635736856,"America","put"
"3801",0.837,5.3487647894847,"America","put"
"3802",0.838,5.35164071133623,"America","put"
"3803",0.839,5.35451412734338,"America","put"
"3804",0.84,5.35738504191329,"America","put"
"3805",0.841,5.36025345944011,"America","put"
"3806",0.842,5.36311938430505,"America","put"
"3807",0.843,5.36598282087638,"America","put"
"3808",0.844,5.36884377350958,"America","put"
"3809",0.845,5.3717022465473,"America","put"
"3810",0.846,5.37455824431947,"America","put"
"3811",0.847,5.37741177114333,"America","put"
"3812",0.848,5.3802628313235,"America","put"
"3813",0.849,5.38311142915198,"America","put"
"3814",0.85,5.38595756890829,"America","put"
"3815",0.851,5.38880125485942,"America","put"
"3816",0.852,5.39164249125998,"America","put"
"3817",0.853,5.39448128235219,"America","put"
"3818",0.854,5.39731763236592,"America","put"
"3819",0.855,5.40015154551878,"America","put"
"3820",0.856,5.40298302601617,"America","put"
"3821",0.857,5.40581207805129,"America","put"
"3822",0.858,5.40863870580523,"America","put"
"3823",0.859,5.411462913447,"America","put"
"3824",0.86,5.41428470513357,"America","put"
"3825",0.861,5.41710408500994,"America","put"
"3826",0.862,5.4199210572092,"America","put"
"3827",0.863,5.42273562585252,"America","put"
"3828",0.864,5.42554779504926,"America","put"
"3829",0.865,5.42835756889699,"America","put"
"3830",0.866,5.43116495148151,"America","put"
"3831",0.867,5.433969946877,"America","put"
"3832",0.868,5.43677255914592,"America","put"
"3833",0.869,5.43957279233918,"America","put"
"3834",0.87,5.44237065049611,"America","put"
"3835",0.871,5.44516613764456,"America","put"
"3836",0.872,5.44795925780089,"America","put"
"3837",0.873,5.45075001497008,"America","put"
"3838",0.874,5.45353841314572,"America","put"
"3839",0.875,5.4563244563101,"America","put"
"3840",0.876,5.45910814843418,"America","put"
"3841",0.877,5.46188949347776,"America","put"
"3842",0.878,5.4646684953894,"America","put"
"3843",0.879,5.46744515810653,"America","put"
"3844",0.88,5.47021948555551,"America","put"
"3845",0.881,5.47299148165159,"America","put"
"3846",0.882,5.47576115029906,"America","put"
"3847",0.883,5.47852849539121,"America","put"
"3848",0.884,5.48129352081041,"America","put"
"3849",0.885,5.48405623042817,"America","put"
"3850",0.886,5.48681662810514,"America","put"
"3851",0.887,5.48957471769116,"America","put"
"3852",0.888,5.49233050302537,"America","put"
"3853",0.889,5.49508398793614,"America","put"
"3854",0.89,5.49783517624121,"America","put"
"3855",0.891,5.50058407174767,"America","put"
"3856",0.892,5.50333067825204,"America","put"
"3857",0.893,5.50607499954027,"America","put"
"3858",0.894,5.50881703938786,"America","put"
"3859",0.895,5.51155680155977,"America","put"
"3860",0.896,5.51429428981062,"America","put"
"3861",0.897,5.51702950788458,"America","put"
"3862",0.898,5.51976245951552,"America","put"
"3863",0.899,5.52249314842701,"America","put"
"3864",0.9,5.52522157833232,"America","put"
"3865",0.901,5.52794775293454,"America","put"
"3866",0.902,5.53067167592658,"America","put"
"3867",0.903,5.53339335099117,"America","put"
"3868",0.904,5.53611278180098,"America","put"
"3869",0.905,5.53882997201858,"America","put"
"3870",0.906,5.54154492529655,"America","put"
"3871",0.907,5.54425764527744,"America","put"
"3872",0.908,5.54696813559389,"America","put"
"3873",0.909,5.54967639986863,"America","put"
"3874",0.91,5.55238244171448,"America","put"
"3875",0.911,5.55508626473447,"America","put"
"3876",0.912,5.5577878725218,"America","put"
"3877",0.913,5.56048726865993,"America","put"
"3878",0.914,5.5631844567226,"America","put"
"3879",0.915,5.56587944027384,"America","put"
"3880",0.916,5.56857222286807,"America","put"
"3881",0.917,5.57126280805007,"America","put"
"3882",0.918,5.57395119935506,"America","put"
"3883",0.919,5.57663740030871,"America","put"
"3884",0.92,5.5793214144272,"America","put"
"3885",0.921,5.58200324521723,"America","put"
"3886",0.922,5.58468289617608,"America","put"
"3887",0.923,5.58736037079165,"America","put"
"3888",0.924,5.59003567254244,"America","put"
"3889",0.925,5.59270880489767,"America","put"
"3890",0.926,5.59537977131723,"America","put"
"3891",0.927,5.59804857525181,"America","put"
"3892",0.928,5.60071522014282,"America","put"
"3893",0.929,5.60337970942253,"America","put"
"3894",0.93,5.60604204651405,"America","put"
"3895",0.931,5.60870223483135,"America","put"
"3896",0.932,5.61136027777936,"America","put"
"3897",0.933,5.61401617875393,"America","put"
"3898",0.934,5.61666994114191,"America","put"
"3899",0.935,5.61932156832116,"America","put"
"3900",0.936,5.62197106366061,"America","put"
"3901",0.937,5.62461843052026,"America","put"
"3902",0.938,5.62726367225124,"America","put"
"3903",0.939,5.62990679219585,"America","put"
"3904",0.94,5.63254779368753,"America","put"
"3905",0.941,5.63518668005098,"America","put"
"3906",0.942,5.63782345460213,"America","put"
"3907",0.943,5.6404581206482,"America","put"
"3908",0.944,5.64309068148772,"America","put"
"3909",0.945,5.64572114041058,"America","put"
"3910",0.946,5.64834950069805,"America","put"
"3911",0.947,5.65097576562278,"America","put"
"3912",0.948,5.65359993844891,"America","put"
"3913",0.949,5.65622202243202,"America","put"
"3914",0.95,5.65884202081921,"America","put"
"3915",0.951,5.66145993684911,"America","put"
"3916",0.952,5.66407577375193,"America","put"
"3917",0.953,5.66668953474947,"America","put"
"3918",0.954,5.66930122305514,"America","put"
"3919",0.955,5.67191084187405,"America","put"
"3920",0.956,5.67451839440298,"America","put"
"3921",0.957,5.67712388383043,"America","put"
"3922",0.958,5.67972731333665,"America","put"
"3923",0.959,5.68232868609367,"America","put"
"3924",0.96,5.68492800526533,"America","put"
"3925",0.961,5.68752527400733,"America","put"
"3926",0.962,5.69012049546721,"America","put"
"3927",0.963,5.69271367278445,"America","put"
"3928",0.964,5.69530480909039,"America","put"
"3929",0.965,5.69789390750842,"America","put"
"3930",0.966,5.70048097115383,"America","put"
"3931",0.967,5.70306600313399,"America","put"
"3932",0.968,5.70564900654829,"America","put"
"3933",0.969,5.70822998448817,"America","put"
"3934",0.97,5.71080894003722,"America","put"
"3935",0.971,5.71338587627112,"America","put"
"3936",0.972,5.71596079625773,"America","put"
"3937",0.973,5.7185337030571,"America","put"
"3938",0.974,5.72110459972147,"America","put"
"3939",0.975,5.72367348929536,"America","put"
"3940",0.976,5.72624037481552,"America","put"
"3941",0.977,5.72880525931102,"America","put"
"3942",0.978,5.73136814580325,"America","put"
"3943",0.979,5.73392903730597,"America","put"
"3944",0.98,5.7364879368253,"America","put"
"3945",0.981,5.73904484735975,"America","put"
"3946",0.982,5.74159977190032,"America","put"
"3947",0.983,5.74415271343041,"America","put"
"3948",0.984,5.74670367492595,"America","put"
"3949",0.985,5.74925265935536,"America","put"
"3950",0.986,5.75179966967962,"America","put"
"3951",0.987,5.75434470885226,"America","put"
"3952",0.988,5.75688777981941,"America","put"
"3953",0.989,5.75942888551982,"America","put"
"3954",0.99,5.76196802888488,"America","put"
"3955",0.991,5.76450521283867,"America","put"
"3956",0.992,5.76704044029793,"America","put"
"3957",0.993,5.76957371417217,"America","put"
"3958",0.994,5.77210503736361,"America","put"
"3959",0.995,5.77463441276727,"America","put"
"3960",0.996,5.77716184327095,"America","put"
"3961",0.997,5.77968733175528,"America","put"
"3962",0.998,5.78221088109375,"America","put"
"3963",0.999,5.7847324941527,"America","put"
"3964",1,5.78725217379139,"America","put"
